ID_Nasabah,Bulan,Tahun,Saldo
3266,June,2022,30064923
3266,July,2022,31780405
3266,August,2022,30889117
3266,September,2022,31518038
3266,October,2022,32635024
3266,November,2022,31301543
3266,December,2022,32068972
3267,October,2021,27253002
3267,November,2021,27298508
3267,December,2021,28446393
3267,January,2022,27503263
3267,February,2022,26564268
3267,March,2022,27129601
3267,April,2022,26408647
3267,May,2022,26408647
3267,June,2022,26759455
3267,July,2022,26860049
3267,August,2022,28006874
3267,September,2022,27443220
3267,October,2022,28507349
3267,November,2022,29279249
3267,December,2022,28519416
3268,July,2020,31989993
3268,August,2020,29636945
3268,September,2020,0
3268,October,2020,0
3268,November,2020,0
3268,December,2020,0
3268,January,2021,0
3268,February,2021,0
3268,March,2021,0
3268,April,2021,0
3268,May,2021,0
3268,June,2021,0
3268,July,2021,0
3268,August,2021,0
3268,September,2021,0
3268,October,2021,0
3268,November,2021,0
3268,December,2021,0
3268,January,2022,0
3268,February,2022,0
3268,March,2022,0
3268,April,2022,0
3268,May,2022,0
3268,June,2022,0
3268,July,2022,0
3268,August,2022,0
3268,September,2022,0
3268,October,2022,0
3268,November,2022,0
3268,December,2022,0
3269,November,2022,25469318
3269,December,2022,24740906
3270,August,2021,1439249
3270,September,2021,1324380
3270,October,2021,1407846
3270,November,2021,1314404
3270,December,2021,1408039
3270,January,2022,0
3270,February,2022,0
3270,March,2022,0
3270,April,2022,0
3270,May,2022,0
3270,June,2022,0
3270,July,2022,0
3270,August,2022,0
3270,September,2022,0
3270,October,2022,0
3270,November,2022,0
3270,December,2022,0
3271,December,2020,32487224
3271,January,2021,0
3271,February,2021,0
3271,March,2021,0
3271,April,2021,0
3271,May,2021,0
3271,June,2021,0
3271,July,2021,0
3271,August,2021,0
3271,September,2021,0
3271,October,2021,0
3271,November,2021,0
3271,December,2021,0
3271,January,2022,0
3271,February,2022,0
3271,March,2022,0
3271,April,2022,0
3271,May,2022,0
3271,June,2022,0
3271,July,2022,0
3271,August,2022,0
3271,September,2022,0
3271,October,2022,0
3271,November,2022,0
3271,December,2022,0
3272,May,2022,28880948
3272,June,2022,29419096
3272,July,2022,31516362
3272,August,2022,32512434
3272,September,2022,30651300
3272,October,2022,31400592
3272,November,2022,32193040
3272,December,2022,33616915
3273,December,2020,2232734
3273,January,2021,2173318
3273,February,2021,2245812
3273,March,2021,2228647
3273,April,2021,2292153
3273,May,2021,2172868
3273,June,2021,2360278
3273,July,2021,2398317
3273,August,2021,2535337
3273,September,2021,2645753
3273,October,2021,2527281
3273,November,2021,2502421
3273,December,2021,2449030
3273,January,2022,2559312
3273,February,2022,2627822
3273,March,2022,2459815
3273,April,2022,2643050
3273,May,2022,2690899
3273,June,2022,2607837
3273,July,2022,2623233
3273,August,2022,2585336
3273,September,2022,2551165
3273,October,2022,2624591
3273,November,2022,2486528
3273,December,2022,2582941
3274,August,2022,10980492
3274,September,2022,10961504
3274,October,2022,11632413
3274,November,2022,12158019
3274,December,2022,11514011
3275,March,2022,29482363
3275,April,2022,29337533
3275,May,2022,29524219
3275,June,2022,31186056
3275,July,2022,31212000
3275,August,2022,31001482
3275,September,2022,0
3275,October,2022,0
3275,November,2022,0
3275,December,2022,0
3276,June,2021,11927243
3276,July,2021,12103289
3276,August,2021,11508260
3276,September,2021,12249852
3276,October,2021,11758080
3276,November,2021,11743777
3276,December,2021,11625742
3276,January,2022,11289240
3276,February,2022,11616975
3276,March,2022,0
3276,April,2022,0
3276,May,2022,0
3276,June,2022,0
3276,July,2022,0
3276,August,2022,0
3276,September,2022,0
3276,October,2022,0
3276,November,2022,0
3276,December,2022,0
3277,August,2022,15505379
3277,September,2022,16469264
3277,October,2022,15786284
3277,November,2022,14996976
3277,December,2022,16071765
3278,December,2022,1628446
3279,April,2020,15143159
3279,May,2020,0
3279,June,2020,0
3279,July,2020,0
3279,August,2020,0
3279,September,2020,0
3279,October,2020,0
3279,November,2020,0
3279,December,2020,0
3279,January,2021,0
3279,February,2021,0
3279,March,2021,0
3279,April,2021,0
3279,May,2021,0
3279,June,2021,0
3279,July,2021,0
3279,August,2021,0
3279,September,2021,0
3279,October,2021,0
3279,November,2021,0
3279,December,2021,0
3279,January,2022,0
3279,February,2022,0
3279,March,2022,0
3279,April,2022,0
3279,May,2022,0
3279,June,2022,0
3279,July,2022,0
3279,August,2022,0
3279,September,2022,0
3279,October,2022,0
3279,November,2022,0
3279,December,2022,0
3280,May,2021,0
3280,June,2021,0
3280,July,2021,0
3280,August,2021,0
3280,September,2021,0
3280,October,2021,0
3280,November,2021,0
3280,December,2021,0
3280,January,2022,0
3280,February,2022,0
3280,March,2022,0
3280,April,2022,0
3280,May,2022,0
3280,June,2022,0
3280,July,2022,0
3280,August,2022,0
3280,September,2022,0
3280,October,2022,0
3280,November,2022,0
3280,December,2022,0
3281,August,2022,23833880
3281,September,2022,23047401
3281,October,2022,23583158
3281,November,2022,24176575
3281,December,2022,25875885
3282,October,2022,30505822
3282,November,2022,31357978
3282,December,2022,31265614
3283,March,2022,25936991
3283,April,2022,25665851
3283,May,2022,25709973
3283,June,2022,24897396
3283,July,2022,24230633
3283,August,2022,25567626
3283,September,2022,27020432
3283,October,2022,27331674
3283,November,2022,28069369
3283,December,2022,29156440
3284,November,2022,22377720
3284,December,2022,24870850
3285,April,2020,11441963
3285,May,2020,10806444
3285,June,2020,11046328
3285,July,2020,11512462
3285,August,2020,10812141
3285,September,2020,0
3285,October,2020,0
3285,November,2020,0
3285,December,2020,0
3285,January,2021,0
3285,February,2021,0
3285,March,2021,0
3285,April,2021,0
3285,May,2021,0
3285,June,2021,0
3285,July,2021,0
3285,August,2021,0
3285,September,2021,0
3285,October,2021,0
3285,November,2021,0
3285,December,2021,0
3285,January,2022,0
3285,February,2022,0
3285,March,2022,0
3285,April,2022,0
3285,May,2022,0
3285,June,2022,0
3285,July,2022,0
3285,August,2022,0
3285,September,2022,0
3285,October,2022,0
3285,November,2022,0
3285,December,2022,0
3286,March,2022,7473221
3286,April,2022,7519282
3286,May,2022,7334065
3286,June,2022,7791417
3286,July,2022,7810246
3286,August,2022,7639765
3286,September,2022,7203615
3286,October,2022,7323569
3286,November,2022,7203615
3286,December,2022,7485309
3287,July,2020,0
3287,August,2020,0
3287,September,2020,0
3287,October,2020,0
3287,November,2020,0
3287,December,2020,0
3287,January,2021,0
3287,February,2021,0
3287,March,2021,0
3287,April,2021,0
3287,May,2021,0
3287,June,2021,0
3287,July,2021,0
3287,August,2021,0
3287,September,2021,0
3287,October,2021,0
3287,November,2021,0
3287,December,2021,0
3287,January,2022,0
3287,February,2022,0
3287,March,2022,0
3287,April,2022,0
3287,May,2022,0
3287,June,2022,0
3287,July,2022,0
3287,August,2022,0
3287,September,2022,0
3287,October,2022,0
3287,November,2022,0
3287,December,2022,0
3288,November,2021,6334903
3288,December,2021,6019162
3288,January,2022,6050894
3288,February,2022,5998663
3288,March,2022,6690780
3288,April,2022,6408879
3288,May,2022,6559547
3288,June,2022,6495931
3288,July,2022,6666341
3288,August,2022,6738812
3288,September,2022,7125142
3288,October,2022,6885230
3288,November,2022,7186103
3288,December,2022,6997001
3289,November,2021,8095925
3289,December,2021,7898831
3289,January,2022,0
3289,February,2022,0
3289,March,2022,0
3289,April,2022,0
3289,May,2022,0
3289,June,2022,0
3289,July,2022,0
3289,August,2022,0
3289,September,2022,0
3289,October,2022,0
3289,November,2022,0
3289,December,2022,0
3290,May,2022,21867396
3290,June,2022,20928641
3290,July,2022,20227453
3290,August,2022,20169308
3290,September,2022,0
3290,October,2022,0
3290,November,2022,0
3290,December,2022,0
3291,February,2022,19133331
3291,March,2022,19326895
3291,April,2022,18533192
3291,May,2022,19816962
3291,June,2022,20209751
3291,July,2022,20330839
3291,August,2022,20200282
3291,September,2022,20719864
3291,October,2022,19698001
3291,November,2022,20123432
3291,December,2022,19729742
3292,April,2021,12991992
3292,May,2021,12472774
3292,June,2021,12189585
3292,July,2021,12737649
3292,August,2021,12091225
3292,September,2021,12057551
3292,October,2021,12108497
3292,November,2021,12398202
3292,December,2021,12057551
3292,January,2022,12057551
3292,February,2022,12400242
3292,March,2022,0
3292,April,2022,0
3292,May,2022,0
3292,June,2022,0
3292,July,2022,0
3292,August,2022,0
3292,September,2022,0
3292,October,2022,0
3292,November,2022,0
3292,December,2022,0
3293,April,2021,15785454
3293,May,2021,15043590
3293,June,2021,15506097
3293,July,2021,15043590
3293,August,2021,15619542
3293,September,2021,0
3293,October,2021,0
3293,November,2021,0
3293,December,2021,0
3293,January,2022,0
3293,February,2022,0
3293,March,2022,0
3293,April,2022,0
3293,May,2022,0
3293,June,2022,0
3293,July,2022,0
3293,August,2022,0
3293,September,2022,0
3293,October,2022,0
3293,November,2022,0
3293,December,2022,0
3294,October,2022,5981564
3294,November,2022,6130038
3294,December,2022,6081251
3295,October,2021,23368424
3295,November,2021,23234527
3295,December,2021,23405520
3295,January,2022,21981975
3295,February,2022,21745332
3295,March,2022,22609985
3295,April,2022,23170113
3295,May,2022,21745332
3295,June,2022,22159382
3295,July,2022,21745332
3295,August,2022,23558923
3295,September,2022,23738808
3295,October,2022,23561071
3295,November,2022,23435419
3295,December,2022,24625444
3296,March,2022,26261619
3296,April,2022,26502569
3296,May,2022,26407562
3296,June,2022,26694155
3296,July,2022,27628236
3296,August,2022,26789293
3296,September,2022,28633621
3296,October,2022,28387901
3296,November,2022,27778524
3296,December,2022,28169274
3297,August,2021,23754142
3297,September,2021,24924929
3297,October,2021,25266845
3297,November,2021,25156491
3297,December,2021,25528682
3297,January,2022,23534534
3297,February,2022,23243822
3297,March,2022,22827142
3297,April,2022,23458062
3297,May,2022,22847974
3297,June,2022,24156387
3297,July,2022,24160613
3297,August,2022,22984795
3297,September,2022,0
3297,October,2022,0
3297,November,2022,0
3297,December,2022,0
3298,April,2022,4252261
3298,May,2022,4160513
3298,June,2022,4064262
3298,July,2022,4203358
3298,August,2022,4080907
3298,September,2022,4091625
3298,October,2022,4028414
3298,November,2022,4165886
3298,December,2022,4146437
3299,April,2020,3327264
3299,May,2020,3292742
3299,June,2020,3340592
3299,July,2020,3559718
3299,August,2020,3386356
3299,September,2020,0
3299,October,2020,0
3299,November,2020,0
3299,December,2020,0
3299,January,2021,0
3299,February,2021,0
3299,March,2021,0
3299,April,2021,0
3299,May,2021,0
3299,June,2021,0
3299,July,2021,0
3299,August,2021,0
3299,September,2021,0
3299,October,2021,0
3299,November,2021,0
3299,December,2021,0
3299,January,2022,0
3299,February,2022,0
3299,March,2022,0
3299,April,2022,0
3299,May,2022,0
3299,June,2022,0
3299,July,2022,0
3299,August,2022,0
3299,September,2022,0
3299,October,2022,0
3299,November,2022,0
3299,December,2022,0
3300,February,2021,27005185
3300,March,2021,26586556
3300,April,2021,29523609
3300,May,2021,29987994
3300,June,2021,29279511
3300,July,2021,29219601
3300,August,2021,30332136
3300,September,2021,32149623
3300,October,2021,31313737
3300,November,2021,31203483
3300,December,2021,29375708
3300,January,2022,28033173
3300,February,2022,30224536
3300,March,2022,27882212
3300,April,2022,28032136
3300,May,2022,28056363
3300,June,2022,28393324
3300,July,2022,29086496
3300,August,2022,28552699
3300,September,2022,28268382
3300,October,2022,27898917
3300,November,2022,25338149
3300,December,2022,26366290
3301,September,2020,4602640
3301,October,2020,4418039
3301,November,2020,4494873
3301,December,2020,4415763
3301,January,2021,0
3301,February,2021,0
3301,March,2021,0
3301,April,2021,0
3301,May,2021,0
3301,June,2021,0
3301,July,2021,0
3301,August,2021,0
3301,September,2021,0
3301,October,2021,0
3301,November,2021,0
3301,December,2021,0
3301,January,2022,0
3301,February,2022,0
3301,March,2022,0
3301,April,2022,0
3301,May,2022,0
3301,June,2022,0
3301,July,2022,0
3301,August,2022,0
3301,September,2022,0
3301,October,2022,0
3301,November,2022,0
3301,December,2022,0
3302,September,2020,6265664
3302,October,2020,6677279
3302,November,2020,6719395
3302,December,2020,6920050
3302,January,2021,6703646
3302,February,2021,6625280
3302,March,2021,6960053
3302,April,2021,6895108
3302,May,2021,7205706
3302,June,2021,7229024
3302,July,2021,7414423
3302,August,2021,7599459
3302,September,2021,7454712
3302,October,2021,7675324
3302,November,2021,8308794
3302,December,2021,7770276
3302,January,2022,7821910
3302,February,2022,8297437
3302,March,2022,8294195
3302,April,2022,7854283
3302,May,2022,7611690
3302,June,2022,7287446
3302,July,2022,7662920
3302,August,2022,7569294
3302,September,2022,7517200
3302,October,2022,7876896
3302,November,2022,8027503
3302,December,2022,7574765
3303,October,2022,32424775
3303,November,2022,31014289
3303,December,2022,32413941
3304,November,2022,12393259
3304,December,2022,12961564
3305,November,2021,26431079
3305,December,2021,27483652
3305,January,2022,27774183
3305,February,2022,29311969
3305,March,2022,28133691
3305,April,2022,27879278
3305,May,2022,26237465
3305,June,2022,27045733
3305,July,2022,25775907
3305,August,2022,26952647
3305,September,2022,0
3305,October,2022,0
3305,November,2022,0
3305,December,2022,0
3306,January,2022,27289995
3306,February,2022,26112469
3306,March,2022,28610026
3306,April,2022,28233406
3306,May,2022,29333778
3306,June,2022,31447536
3306,July,2022,33221662
3306,August,2022,32558243
3306,September,2022,31820663
3306,October,2022,33384071
3306,November,2022,31877666
3306,December,2022,31767976
3307,August,2021,3800069
3307,September,2021,3971498
3307,October,2021,4042146
3307,November,2021,4255260
3307,December,2021,4175165
3307,January,2022,0
3307,February,2022,0
3307,March,2022,0
3307,April,2022,0
3307,May,2022,0
3307,June,2022,0
3307,July,2022,0
3307,August,2022,0
3307,September,2022,0
3307,October,2022,0
3307,November,2022,0
3307,December,2022,0
3308,December,2020,7887167
3308,January,2021,0
3308,February,2021,0
3308,March,2021,0
3308,April,2021,0
3308,May,2021,0
3308,June,2021,0
3308,July,2021,0
3308,August,2021,0
3308,September,2021,0
3308,October,2021,0
3308,November,2021,0
3308,December,2021,0
3308,January,2022,0
3308,February,2022,0
3308,March,2022,0
3308,April,2022,0
3308,May,2022,0
3308,June,2022,0
3308,July,2022,0
3308,August,2022,0
3308,September,2022,0
3308,October,2022,0
3308,November,2022,0
3308,December,2022,0
3309,May,2022,26017734
3309,June,2022,24497599
3309,July,2022,25622461
3309,August,2022,26631948
3309,September,2022,28427533
3309,October,2022,29607207
3309,November,2022,27952424
3309,December,2022,27562251
3310,June,2021,12793604
3310,July,2021,14054393
3310,August,2021,14168616
3310,September,2021,14096222
3310,October,2021,13456206
3310,November,2021,14355132
3310,December,2021,14512944
3310,January,2022,0
3310,February,2022,0
3310,March,2022,0
3310,April,2022,0
3310,May,2022,0
3310,June,2022,0
3310,July,2022,0
3310,August,2022,0
3310,September,2022,0
3310,October,2022,0
3310,November,2022,0
3310,December,2022,0
3311,January,2022,23374672
3311,February,2022,24074721
3311,March,2022,22939452
3311,April,2022,22331852
3311,May,2022,24412618
3311,June,2022,22250275
3311,July,2022,24193058
3311,August,2022,23436914
3311,September,2022,22851202
3311,October,2022,22648706
3311,November,2022,23180714
3311,December,2022,23314138
3312,November,2021,3771471
3312,December,2021,3855946
3312,January,2022,0
3312,February,2022,0
3312,March,2022,0
3312,April,2022,0
3312,May,2022,0
3312,June,2022,0
3312,July,2022,0
3312,August,2022,0
3312,September,2022,0
3312,October,2022,0
3312,November,2022,0
3312,December,2022,0
3313,May,2021,25901465
3313,June,2021,26502746
3313,July,2021,26424221
3313,August,2021,27256990
3313,September,2021,27899598
3313,October,2021,26836442
3313,November,2021,25675036
3313,December,2021,27627975
3313,January,2022,27733325
3313,February,2022,27016841
3313,March,2022,28033033
3313,April,2022,27342272
3313,May,2022,28761850
3313,June,2022,29304452
3313,July,2022,30091034
3313,August,2022,29176916
3313,September,2022,27756794
3313,October,2022,28158722
3313,November,2022,29870137
3313,December,2022,29424206
3314,May,2022,10195403
3314,June,2022,9603284
3314,July,2022,10489624
3314,August,2022,9560928
3314,September,2022,9360125
3314,October,2022,9696925
3314,November,2022,9360125
3314,December,2022,9483429
3315,December,2020,7067102
3315,January,2021,6939108
3315,February,2021,7253744
3315,March,2021,0
3315,April,2021,0
3315,May,2021,0
3315,June,2021,0
3315,July,2021,0
3315,August,2021,0
3315,September,2021,0
3315,October,2021,0
3315,November,2021,0
3315,December,2021,0
3315,January,2022,0
3315,February,2022,0
3315,March,2022,0
3315,April,2022,0
3315,May,2022,0
3315,June,2022,0
3315,July,2022,0
3315,August,2022,0
3315,September,2022,0
3315,October,2022,0
3315,November,2022,0
3315,December,2022,0
3316,March,2022,24497616
3316,April,2022,23812906
3316,May,2022,22296157
3316,June,2022,22315580
3316,July,2022,23119141
3316,August,2022,23277330
3316,September,2022,24209189
3316,October,2022,24714045
3316,November,2022,23056753
3316,December,2022,22744610
3317,August,2020,1253067
3317,September,2020,1244136
3317,October,2020,1298492
3317,November,2020,1325651
3317,December,2020,1374299
3317,January,2021,1402825
3317,February,2021,1469111
3317,March,2021,1413729
3317,April,2021,1448573
3317,May,2021,1414095
3317,June,2021,1336226
3317,July,2021,1329386
3317,August,2021,1224104
3317,September,2021,1269702
3317,October,2021,1249224
3317,November,2021,1250537
3317,December,2021,1194697
3317,January,2022,1205942
3317,February,2022,1193432
3317,March,2022,1192770
3317,April,2022,1322641
3317,May,2022,1293836
3317,June,2022,1212537
3317,July,2022,1268784
3317,August,2022,1190678
3317,September,2022,1213113
3317,October,2022,1276975
3317,November,2022,1335677
3317,December,2022,1273721
3318,August,2021,20069344
3318,September,2021,21647072
3318,October,2021,20821403
3318,November,2021,22275804
3318,December,2021,22719546
3318,January,2022,22205332
3318,February,2022,23004106
3318,March,2022,21046529
3318,April,2022,21455517
3318,May,2022,22044295
3318,June,2022,21675807
3318,July,2022,20707463
3318,August,2022,21242168
3318,September,2022,22232997
3318,October,2022,19776054
3318,November,2022,19338930
3318,December,2022,19329754
3319,February,2020,29452383
3319,March,2020,28464113
3319,April,2020,28553976
3319,May,2020,28560253
3319,June,2020,27739724
3319,July,2020,27824290
3319,August,2020,28327935
3319,September,2020,27744681
3319,October,2020,29479643
3319,November,2020,30320781
3319,December,2020,27739724
3319,January,2021,29486647
3319,February,2021,28984246
3319,March,2021,28847815
3319,April,2021,29117421
3319,May,2021,28371614
3319,June,2021,29223280
3319,July,2021,30505451
3319,August,2021,29419011
3319,September,2021,30863345
3319,October,2021,30859379
3319,November,2021,29285804
3319,December,2021,27739724
3319,January,2022,28460182
3319,February,2022,28939134
3319,March,2022,31994924
3319,April,2022,28975436
3319,May,2022,28137355
3319,June,2022,30084357
3319,July,2022,31270784
3319,August,2022,30098569
3319,September,2022,28938932
3319,October,2022,28467689
3319,November,2022,29279033
3319,December,2022,29627914
3320,June,2021,1338783
3320,July,2021,1360157
3320,August,2021,1291549
3320,September,2021,1259509
3320,October,2021,1298781
3320,November,2021,1335017
3320,December,2021,1409778
3320,January,2022,0
3320,February,2022,0
3320,March,2022,0
3320,April,2022,0
3320,May,2022,0
3320,June,2022,0
3320,July,2022,0
3320,August,2022,0
3320,September,2022,0
3320,October,2022,0
3320,November,2022,0
3320,December,2022,0
3321,February,2021,17473086
3321,March,2021,18263983
3321,April,2021,17685372
3321,May,2021,17772639
3321,June,2021,17744549
3321,July,2021,17777240
3321,August,2021,17682666
3321,September,2021,18487590
3321,October,2021,18563723
3321,November,2021,18739013
3321,December,2021,17773301
3321,January,2022,18173762
3321,February,2022,18198199
3321,March,2022,17208641
3321,April,2022,18596249
3321,May,2022,19028643
3321,June,2022,18490477
3321,July,2022,18005946
3321,August,2022,17608691
3321,September,2022,0
3321,October,2022,0
3321,November,2022,0
3321,December,2022,0
3322,April,2021,3996980
3322,May,2021,3933168
3322,June,2021,3839746
3322,July,2021,4010970
3322,August,2021,3762456
3322,September,2021,3824735
3322,October,2021,3940218
3322,November,2021,3762456
3322,December,2021,3841566
3322,January,2022,3762456
3322,February,2022,3852513
3322,March,2022,0
3322,April,2022,0
3322,May,2022,0
3322,June,2022,0
3322,July,2022,0
3322,August,2022,0
3322,September,2022,0
3322,October,2022,0
3322,November,2022,0
3322,December,2022,0
3323,September,2020,2232397
3323,October,2020,2381785
3323,November,2020,2213374
3323,December,2020,2396701
3323,January,2021,2506363
3323,February,2021,2409083
3323,March,2021,2391576
3323,April,2021,2518969
3323,May,2021,2411357
3323,June,2021,2355741
3323,July,2021,2413819
3323,August,2021,2462539
3323,September,2021,2406198
3323,October,2021,2436210
3323,November,2021,2482611
3323,December,2021,2595463
3323,January,2022,2613603
3323,February,2022,2551566
3323,March,2022,2493724
3323,April,2022,2326231
3323,May,2022,2328625
3323,June,2022,2355705
3323,July,2022,2262432
3323,August,2022,2374598
3323,September,2022,2154068
3323,October,2022,2288153
3323,November,2022,2267601
3323,December,2022,2344038
3324,June,2022,19756048
3324,July,2022,21153292
3324,August,2022,22352764
3324,September,2022,22770004
3324,October,2022,22909103
3324,November,2022,23393596
3324,December,2022,23995908
3325,October,2022,18599924
3325,November,2022,20098663
3325,December,2022,20248438
3326,February,2020,19204809
3326,March,2020,18357953
3326,April,2020,18979669
3326,May,2020,18228763
3326,June,2020,18402615
3326,July,2020,17801259
3326,August,2020,19032846
3326,September,2020,19610905
3326,October,2020,20335474
3326,November,2020,19085563
3326,December,2020,19211857
3326,January,2021,20434976
3326,February,2021,19668440
3326,March,2021,19963979
3326,April,2021,19758507
3326,May,2021,20123831
3326,June,2021,19882572
3326,July,2021,21451473
3326,August,2021,19967939
3326,September,2021,20303232
3326,October,2021,19717740
3326,November,2021,20305992
3326,December,2021,20762047
3326,January,2022,20325284
3326,February,2022,20980775
3326,March,2022,20840641
3326,April,2022,21149217
3326,May,2022,20836340
3326,June,2022,21188428
3326,July,2022,20554483
3326,August,2022,20585481
3326,September,2022,20045676
3326,October,2022,19443526
3326,November,2022,19296728
3326,December,2022,18665263
3327,January,2020,0
3327,February,2020,0
3327,March,2020,0
3327,April,2020,0
3327,May,2020,0
3327,June,2020,0
3327,July,2020,0
3327,August,2020,0
3327,September,2020,0
3327,October,2020,0
3327,November,2020,0
3327,December,2020,0
3327,January,2021,0
3327,February,2021,0
3327,March,2021,0
3327,April,2021,0
3327,May,2021,0
3327,June,2021,0
3327,July,2021,0
3327,August,2021,0
3327,September,2021,0
3327,October,2021,0
3327,November,2021,0
3327,December,2021,0
3327,January,2022,0
3327,February,2022,0
3327,March,2022,0
3327,April,2022,0
3327,May,2022,0
3327,June,2022,0
3327,July,2022,0
3327,August,2022,0
3327,September,2022,0
3327,October,2022,0
3327,November,2022,0
3327,December,2022,0
3328,September,2021,26230304
3328,October,2021,25742026
3328,November,2021,25732186
3328,December,2021,27050671
3328,January,2022,27271354
3328,February,2022,26560105
3328,March,2022,26585572
3328,April,2022,24910989
3328,May,2022,26527826
3328,June,2022,25353106
3328,July,2022,26510607
3328,August,2022,25645898
3328,September,2022,26146639
3328,October,2022,26261687
3328,November,2022,25851839
3328,December,2022,25763733
3329,August,2022,28778875
3329,September,2022,27345658
3329,October,2022,28448427
3329,November,2022,26690421
3329,December,2022,26474499
3330,January,2022,19989789
3330,February,2022,20477486
3330,March,2022,20852870
3330,April,2022,21033429
3330,May,2022,21442295
3330,June,2022,22718701
3330,July,2022,21698908
3330,August,2022,22346307
3330,September,2022,24330309
3330,October,2022,24580857
3330,November,2022,24335385
3330,December,2022,24668098
3331,February,2020,0
3331,March,2020,0
3331,April,2020,0
3331,May,2020,0
3331,June,2020,0
3331,July,2020,0
3331,August,2020,0
3331,September,2020,0
3331,October,2020,0
3331,November,2020,0
3331,December,2020,0
3331,January,2021,0
3331,February,2021,0
3331,March,2021,0
3331,April,2021,0
3331,May,2021,0
3331,June,2021,0
3331,July,2021,0
3331,August,2021,0
3331,September,2021,0
3331,October,2021,0
3331,November,2021,0
3331,December,2021,0
3331,January,2022,0
3331,February,2022,0
3331,March,2022,0
3331,April,2022,0
3331,May,2022,0
3331,June,2022,0
3331,July,2022,0
3331,August,2022,0
3331,September,2022,0
3331,October,2022,0
3331,November,2022,0
3331,December,2022,0
3332,April,2021,14960359
3332,May,2021,14523458
3332,June,2021,14288748
3332,July,2021,15514636
3332,August,2021,15844055
3332,September,2021,15270414
3332,October,2021,14933720
3332,November,2021,15650740
3332,December,2021,15167590
3332,January,2022,15330175
3332,February,2022,16617012
3332,March,2022,16711406
3332,April,2022,17288554
3332,May,2022,18642212
3332,June,2022,17880982
3332,July,2022,17696387
3332,August,2022,17677750
3332,September,2022,17674772
3332,October,2022,17111106
3332,November,2022,16657883
3332,December,2022,16970016
3333,October,2021,30370719
3333,November,2021,31926751
3333,December,2021,29644649
3333,January,2022,31033078
3333,February,2022,30417734
3333,March,2022,29644649
3333,April,2022,30261744
3333,May,2022,0
3333,June,2022,0
3333,July,2022,0
3333,August,2022,0
3333,September,2022,0
3333,October,2022,0
3333,November,2022,0
3333,December,2022,0
3334,June,2021,5575807
3334,July,2021,5513668
3334,August,2021,5673992
3334,September,2021,5339183
3334,October,2021,5282339
3334,November,2021,5092772
3334,December,2021,5108871
3334,January,2022,5346835
3334,February,2022,5086501
3334,March,2022,5208172
3334,April,2022,5086501
3334,May,2022,5292084
3334,June,2022,5197186
3334,July,2022,5515135
3334,August,2022,5632062
3334,September,2022,5457763
3334,October,2022,5987519
3334,November,2022,5688831
3334,December,2022,5827663
3335,April,2021,17338607
3335,May,2021,17287458
3335,June,2021,18648974
3335,July,2021,18375112
3335,August,2021,18952973
3335,September,2021,17655418
3335,October,2021,17190723
3335,November,2021,16825920
3335,December,2021,17138973
3335,January,2022,0
3335,February,2022,0
3335,March,2022,0
3335,April,2022,0
3335,May,2022,0
3335,June,2022,0
3335,July,2022,0
3335,August,2022,0
3335,September,2022,0
3335,October,2022,0
3335,November,2022,0
3335,December,2022,0
3336,November,2020,8544694
3336,December,2020,8438774
3336,January,2021,8438774
3336,February,2021,8896127
3336,March,2021,8844747
3336,April,2021,8438774
3336,May,2021,8438774
3336,June,2021,8722851
3336,July,2021,8886674
3336,August,2021,8984960
3336,September,2021,0
3336,October,2021,0
3336,November,2021,0
3336,December,2021,0
3336,January,2022,0
3336,February,2022,0
3336,March,2022,0
3336,April,2022,0
3336,May,2022,0
3336,June,2022,0
3336,July,2022,0
3336,August,2022,0
3336,September,2022,0
3336,October,2022,0
3336,November,2022,0
3336,December,2022,0
3337,November,2020,14131051
3337,December,2020,14679322
3337,January,2021,15395687
3337,February,2021,15161987
3337,March,2021,14459711
3337,April,2021,14623267
3337,May,2021,15717042
3337,June,2021,15625063
3337,July,2021,15319935
3337,August,2021,15696361
3337,September,2021,16065417
3337,October,2021,15857179
3337,November,2021,15571391
3337,December,2021,15432789
3337,January,2022,14168932
3337,February,2022,14820411
3337,March,2022,14590008
3337,April,2022,13803858
3337,May,2022,13889586
3337,June,2022,14187792
3337,July,2022,13778794
3337,August,2022,13778794
3337,September,2022,14436853
3337,October,2022,13900741
3337,November,2022,14410724
3337,December,2022,13993076
3338,December,2020,23515858
3338,January,2021,22775863
3338,February,2021,24303604
3338,March,2021,23433432
3338,April,2021,22964594
3338,May,2021,23196971
3338,June,2021,23699553
3338,July,2021,22732194
3338,August,2021,22048257
3338,September,2021,23393358
3338,October,2021,22978586
3338,November,2021,23005613
3338,December,2021,22982001
3338,January,2022,22701899
3338,February,2022,23960296
3338,March,2022,0
3338,April,2022,0
3338,May,2022,0
3338,June,2022,0
3338,July,2022,0
3338,August,2022,0
3338,September,2022,0
3338,October,2022,0
3338,November,2022,0
3338,December,2022,0
3339,June,2020,20485612
3339,July,2020,19636573
3339,August,2020,21188711
3339,September,2020,20194781
3339,October,2020,20035170
3339,November,2020,20599890
3339,December,2020,19974844
3339,January,2021,0
3339,February,2021,0
3339,March,2021,0
3339,April,2021,0
3339,May,2021,0
3339,June,2021,0
3339,July,2021,0
3339,August,2021,0
3339,September,2021,0
3339,October,2021,0
3339,November,2021,0
3339,December,2021,0
