ID_Nasabah,Umur,Jenis_Kelamin,Saldo,Produk,Cabang,Tanggal_Pembukaan
2206,35,Perempuan,5039579,Deposito,Yogyakarta,2021-06-16
2207,38,Laki-laki,23864052,Deposito,Bandung,2022-11-22
2208,38,Perempuan,12935627,Tabungan,Jakarta Pusat,2021-08-27
2209,31,Perempuan,18215948,Deposito,Surabaya,2021-11-02
2210,28,Laki-laki,4988210,Tabungan,Bandung,2020-04-06
2211,57,Perempuan,16168182,Tabungan,Jakarta Pusat,2022-02-05
2212,61,Laki-laki,15347930,Deposito,Surabaya,2020-07-18
2213,64,Laki-laki,26891005,Deposito,Yogyakarta,2020-07-02
2214,42,Perempuan,10372899,Deposito,Bandung,2022-09-09
2215,44,Laki-laki,15474137,Tabungan,Surabaya,2020-02-22
2216,55,Perempuan,11402330,Tabungan,Yogyakarta,2021-11-28
2217,48,Laki-laki,2124626,Deposito,Bali,2020-07-06
2218,50,Laki-laki,16476633,Tabungan,Bali,2020-12-27
2219,47,Laki-laki,8382731,Deposito,Bandung,2020-07-05
2220,20,Perempuan,6029854,Deposito,Jakarta Pusat,2020-11-08
2221,66,Perempuan,29935685,Deposito,Yogyakarta,2020-06-11
2222,38,Perempuan,27242813,Tabungan,Bali,2020-06-14
2223,58,Perempuan,15249244,Deposito,Bandung,2021-08-15
2224,24,Perempuan,19139650,Deposito,Bandung,2020-12-21
2225,61,Laki-laki,22805949,Tabungan,Bali,2021-11-21
2226,21,Laki-laki,18043392,Deposito,Yogyakarta,2022-09-13
2227,57,Laki-laki,5308760,Deposito,Yogyakarta,2021-09-07
2228,23,Laki-laki,24717321,Deposito,Surabaya,2020-09-18
2229,67,Perempuan,19254526,Deposito,Bali,2021-02-05
2230,61,Perempuan,11893799,Tabungan,Bandung,2020-04-22
2231,56,Perempuan,15050580,Tabungan,Surabaya,2020-02-10
2232,61,Perempuan,15589889,Tabungan,Surabaya,2022-01-28
2233,63,Laki-laki,15169441,Deposito,Bandung,2020-09-25
2234,47,Perempuan,5195832,Deposito,Jakarta Pusat,2020-08-22
2235,40,Perempuan,29517452,Deposito,Bali,2022-06-12
2236,49,Perempuan,18520260,Deposito,Surabaya,2020-10-17
2237,38,Perempuan,9817911,Tabungan,Bali,2021-05-10
2238,34,Perempuan,10847750,Tabungan,Bandung,2021-07-16
2239,56,Laki-laki,13957571,Deposito,Jakarta Pusat,2022-01-28
2240,35,Laki-laki,8860015,Deposito,Yogyakarta,2022-08-26
2241,25,Perempuan,16374123,Tabungan,Surabaya,2020-04-09
2242,33,Laki-laki,23867092,Tabungan,Surabaya,2022-10-10
2243,68,Laki-laki,13525856,Deposito,Jakarta Pusat,2021-01-08
2244,40,Laki-laki,21863271,Tabungan,Jakarta Pusat,2022-09-09
2245,22,Perempuan,25206679,Tabungan,Surabaya,2020-05-14
2246,51,Perempuan,12440556,Tabungan,Surabaya,2020-12-05
2247,67,Perempuan,24641979,Deposito,Bandung,2021-08-27
2248,58,Perempuan,17045344,Deposito,Yogyakarta,2022-09-23
2249,40,Laki-laki,10637463,Tabungan,Jakarta Pusat,2022-06-19
2250,68,Laki-laki,21601894,Deposito,Bali,2020-11-26
2251,51,Perempuan,17308368,Deposito,Yogyakarta,2020-05-04
2252,37,Laki-laki,21426326,Deposito,Jakarta Pusat,2020-12-09
2253,21,Laki-laki,17814175,Tabungan,Jakarta Pusat,2020-06-28
2254,22,Laki-laki,25065355,Tabungan,Surabaya,2020-10-05
2255,60,Laki-laki,17204556,Deposito,Jakarta Pusat,2022-10-21
2256,37,Perempuan,16964025,Deposito,Yogyakarta,2022-10-07
2257,66,Laki-laki,9634539,Deposito,Bandung,2020-10-19
2258,68,Perempuan,9908592,Tabungan,Jakarta Pusat,2021-07-20
2259,58,Perempuan,25985480,Deposito,Surabaya,2022-03-01
2260,20,Laki-laki,29685671,Tabungan,Bandung,2022-10-23
2261,33,Perempuan,7382672,Tabungan,Jakarta Pusat,2020-07-13
2262,28,Laki-laki,23857538,Deposito,Surabaya,2022-05-20
2263,26,Laki-laki,2609079,Deposito,Yogyakarta,2020-04-21
2264,44,Perempuan,16841432,Deposito,Bandung,2022-10-02
2265,51,Laki-laki,11101924,Tabungan,Surabaya,2022-06-18
2266,28,Perempuan,20311833,Tabungan,Yogyakarta,2021-08-04
2267,41,Laki-laki,16204753,Deposito,Bali,2020-04-20
2268,28,Laki-laki,10816831,Tabungan,Bali,2020-02-20
2269,49,Laki-laki,9091099,Deposito,Bandung,2022-02-16
2270,51,Perempuan,15165349,Deposito,Jakarta Pusat,2021-06-20
2271,27,Perempuan,11409531,Deposito,Yogyakarta,2022-01-25
2272,23,Perempuan,27631410,Tabungan,Bali,2022-09-03
2273,49,Perempuan,1877541,Deposito,Bandung,2020-03-23
2274,34,Perempuan,13221649,Deposito,Bandung,2022-06-20
2275,47,Laki-laki,7502639,Tabungan,Bali,2021-07-09
2276,55,Laki-laki,28453916,Deposito,Yogyakarta,2020-01-10
2277,40,Laki-laki,22445887,Deposito,Yogyakarta,2021-01-25
2278,59,Laki-laki,22881191,Deposito,Surabaya,2022-11-23
2279,45,Perempuan,23039920,Deposito,Bali,2022-09-23
2280,59,Perempuan,20967689,Tabungan,Bandung,2021-11-03
2281,50,Perempuan,23900518,Tabungan,Surabaya,2020-10-24
2282,55,Perempuan,20386684,Tabungan,Surabaya,2021-04-23
2283,46,Laki-laki,18375819,Deposito,Bandung,2020-06-18
2284,51,Perempuan,27426139,Deposito,Jakarta Pusat,2021-04-11
2285,66,Perempuan,15432838,Deposito,Bali,2020-03-31
2286,23,Perempuan,4208417,Deposito,Surabaya,2020-12-05
2287,67,Perempuan,28546717,Tabungan,Bali,2021-11-26
2288,36,Perempuan,19433613,Tabungan,Bandung,2020-03-28
2289,33,Laki-laki,23850049,Deposito,Jakarta Pusat,2021-09-19
2290,35,Laki-laki,9270044,Deposito,Yogyakarta,2020-04-18
2291,26,Perempuan,14460663,Tabungan,Surabaya,2020-11-29
2292,57,Laki-laki,23277731,Tabungan,Surabaya,2021-02-04
2293,42,Laki-laki,11698170,Deposito,Jakarta Pusat,2022-08-05
2294,49,Laki-laki,5525210,Tabungan,Jakarta Pusat,2022-06-18
2295,69,Perempuan,21179308,Tabungan,Surabaya,2020-05-17
2296,65,Perempuan,11992518,Tabungan,Surabaya,2022-06-23
2297,23,Perempuan,20600650,Deposito,Bandung,2020-04-30
2298,24,Perempuan,9159683,Deposito,Yogyakarta,2021-01-29
2299,45,Laki-laki,23953663,Tabungan,Jakarta Pusat,2020-05-07
2300,21,Laki-laki,9770870,Deposito,Bali,2022-10-04
2301,29,Perempuan,9873299,Deposito,Yogyakarta,2022-06-14
2302,22,Laki-laki,29457112,Deposito,Jakarta Pusat,2022-02-17
2303,47,Laki-laki,2249681,Tabungan,Jakarta Pusat,2021-09-05
2304,47,Laki-laki,27123059,Tabungan,Surabaya,2020-08-04
2305,22,Laki-laki,16971633,Deposito,Jakarta Pusat,2022-11-22
2306,61,Perempuan,26078216,Deposito,Yogyakarta,2022-04-26
2307,48,Laki-laki,13448576,Deposito,Bandung,2022-05-27
2308,55,Perempuan,4137915,Tabungan,Jakarta Pusat,2022-11-01
2309,56,Perempuan,25600009,Deposito,Surabaya,2021-09-16
2310,57,Laki-laki,27828961,Tabungan,Bandung,2020-01-23
2311,43,Perempuan,10531982,Tabungan,Jakarta Pusat,2022-10-10
2312,21,Laki-laki,17216143,Deposito,Surabaya,2021-09-04
2313,58,Laki-laki,2945016,Deposito,Yogyakarta,2021-07-21
2314,67,Perempuan,16738688,Deposito,Bandung,2020-09-14
2315,24,Laki-laki,27732322,Tabungan,Surabaya,2020-08-20
2316,67,Perempuan,9099020,Tabungan,Yogyakarta,2021-01-03
2317,55,Laki-laki,28861404,Deposito,Bali,2020-03-06
2318,47,Laki-laki,25602631,Tabungan,Bali,2021-03-12
2319,68,Laki-laki,25976537,Deposito,Bandung,2021-03-12
2320,48,Perempuan,13724013,Deposito,Jakarta Pusat,2020-11-30
2321,38,Perempuan,28592424,Deposito,Yogyakarta,2022-02-24
2322,60,Perempuan,1746452,Tabungan,Bali,2022-08-08
2323,57,Perempuan,25155508,Deposito,Bandung,2022-09-16
2324,59,Perempuan,20655437,Deposito,Bandung,2020-10-31
2325,52,Laki-laki,21344903,Tabungan,Bali,2022-08-05
2326,25,Laki-laki,5546916,Deposito,Yogyakarta,2020-07-03
2327,52,Laki-laki,24274146,Deposito,Yogyakarta,2022-07-10
2328,33,Laki-laki,13757330,Deposito,Surabaya,2022-07-04
2329,28,Perempuan,28193588,Deposito,Bali,2021-07-30
2330,20,Perempuan,1926702,Tabungan,Bandung,2021-05-17
2331,43,Perempuan,17491887,Tabungan,Surabaya,2021-07-29
2332,58,Perempuan,6838100,Tabungan,Surabaya,2022-05-27
2333,20,Laki-laki,14610251,Deposito,Bandung,2022-07-16
2334,64,Perempuan,8297417,Deposito,Jakarta Pusat,2021-10-16
2335,49,Perempuan,28926780,Deposito,Bali,2020-01-09
2336,32,Perempuan,14876977,Deposito,Surabaya,2021-03-19
2337,28,Perempuan,6737322,Tabungan,Bali,2021-12-16
2338,59,Perempuan,9360392,Tabungan,Bandung,2020-09-14
2339,39,Laki-laki,23970417,Deposito,Jakarta Pusat,2021-04-05
2340,51,Laki-laki,27794366,Deposito,Yogyakarta,2021-04-15
2341,38,Perempuan,24483557,Tabungan,Surabaya,2022-12-05
2342,25,Laki-laki,2328075,Tabungan,Surabaya,2020-03-18
2343,29,Laki-laki,26732895,Deposito,Jakarta Pusat,2020-08-19
2344,62,Laki-laki,11295986,Tabungan,Jakarta Pusat,2021-12-05
2345,25,Perempuan,13891153,Tabungan,Surabaya,2022-04-15
2346,41,Perempuan,27231708,Tabungan,Surabaya,2021-05-25
2347,41,Perempuan,21201693,Deposito,Bandung,2021-02-21
2348,39,Perempuan,25441145,Deposito,Yogyakarta,2022-10-28
2349,45,Laki-laki,19454784,Tabungan,Jakarta Pusat,2022-11-08
2350,60,Laki-laki,5426057,Deposito,Bali,2020-05-23
2351,67,Perempuan,16514410,Deposito,Yogyakarta,2020-11-02
2352,68,Laki-laki,3469789,Deposito,Jakarta Pusat,2022-11-26
2353,52,Laki-laki,16321225,Tabungan,Jakarta Pusat,2022-09-16
2354,67,Laki-laki,3744785,Tabungan,Surabaya,2022-12-04
2355,27,Laki-laki,27319322,Deposito,Jakarta Pusat,2021-05-11
2356,56,Perempuan,19505703,Deposito,Yogyakarta,2020-10-30
2357,24,Laki-laki,17821274,Deposito,Bandung,2020-12-24
2358,23,Perempuan,10940014,Tabungan,Jakarta Pusat,2021-09-05
2359,50,Perempuan,8010144,Deposito,Surabaya,2021-03-17
2360,50,Laki-laki,5871552,Tabungan,Bandung,2021-10-06
2361,59,Perempuan,2752426,Tabungan,Jakarta Pusat,2022-04-16
2362,22,Laki-laki,27779746,Deposito,Surabaya,2020-02-29
2363,64,Laki-laki,12810214,Deposito,Yogyakarta,2022-12-30
2364,25,Perempuan,19187777,Deposito,Bandung,2020-03-28
2365,50,Laki-laki,6497822,Tabungan,Surabaya,2021-09-06
2366,63,Perempuan,15697714,Tabungan,Yogyakarta,2022-10-16
2367,57,Laki-laki,16003488,Deposito,Bali,2020-11-14
2368,23,Laki-laki,4483721,Tabungan,Bali,2020-09-29
2369,41,Laki-laki,8345792,Deposito,Bandung,2022-01-21
2370,60,Perempuan,24453203,Deposito,Jakarta Pusat,2020-04-27
2371,67,Perempuan,1013913,Deposito,Yogyakarta,2021-05-13
2372,25,Perempuan,18639632,Tabungan,Bali,2022-07-19
2373,25,Perempuan,16377844,Deposito,Bandung,2021-05-24
2374,29,Perempuan,22973255,Deposito,Bandung,2022-05-16
2375,64,Laki-laki,5515791,Tabungan,Bali,2020-03-09
2376,44,Laki-laki,2838453,Deposito,Yogyakarta,2022-08-08
2377,69,Laki-laki,11679297,Deposito,Yogyakarta,2021-07-31
2378,68,Laki-laki,29244786,Deposito,Surabaya,2022-07-11
2379,56,Perempuan,25306265,Deposito,Bali,2020-06-12
2380,50,Perempuan,9044864,Tabungan,Bandung,2020-12-11
2381,63,Perempuan,5348309,Tabungan,Surabaya,2020-01-25
2382,48,Perempuan,29369780,Tabungan,Surabaya,2022-11-13
2383,58,Laki-laki,29440755,Deposito,Bandung,2022-10-28
2384,27,Perempuan,9185224,Deposito,Jakarta Pusat,2020-05-17
2385,68,Perempuan,9543919,Deposito,Bali,2021-12-10
2386,28,Perempuan,24765135,Deposito,Surabaya,2020-07-25
2387,42,Perempuan,12708270,Tabungan,Bali,2022-11-26
2388,20,Perempuan,25788680,Tabungan,Bandung,2021-12-14
2389,39,Laki-laki,10348660,Deposito,Jakarta Pusat,2022-02-12
2390,56,Laki-laki,17407759,Deposito,Yogyakarta,2021-04-16
2391,46,Perempuan,11214105,Tabungan,Surabaya,2022-01-01
2392,54,Laki-laki,19914506,Tabungan,Surabaya,2020-04-09
2393,59,Laki-laki,1495652,Deposito,Jakarta Pusat,2022-11-28
2394,42,Laki-laki,23442346,Tabungan,Jakarta Pusat,2021-09-15
2395,32,Perempuan,4718564,Tabungan,Surabaya,2020-08-28
2396,40,Perempuan,28508774,Tabungan,Surabaya,2020-07-13
2397,60,Perempuan,18588403,Deposito,Bandung,2020-10-02
2398,44,Perempuan,5516714,Deposito,Yogyakarta,2022-04-13
2399,31,Laki-laki,11235377,Tabungan,Jakarta Pusat,2021-12-31
2400,26,Laki-laki,6118988,Deposito,Bali,2021-11-17
2401,55,Perempuan,28059998,Deposito,Yogyakarta,2021-02-26
2402,30,Laki-laki,12460165,Deposito,Jakarta Pusat,2022-10-13
2403,37,Laki-laki,7089679,Tabungan,Jakarta Pusat,2022-12-26
2404,35,Laki-laki,13454770,Tabungan,Surabaya,2022-02-13
2405,55,Laki-laki,26982049,Deposito,Jakarta Pusat,2022-12-19
2406,24,Perempuan,4840801,Deposito,Yogyakarta,2021-08-23
2407,37,Laki-laki,13635652,Deposito,Bandung,2022-11-03
2408,56,Perempuan,7962385,Tabungan,Jakarta Pusat,2020-02-01
2409,33,Perempuan,23711463,Deposito,Surabaya,2020-08-12
2410,66,Laki-laki,3711923,Tabungan,Bandung,2022-05-09
2411,68,Perempuan,16020022,Tabungan,Jakarta Pusat,2021-07-25
2412,21,Laki-laki,23683710,Deposito,Surabaya,2020-11-24
2413,42,Laki-laki,3360392,Deposito,Yogyakarta,2020-01-17
2414,27,Perempuan,8603920,Deposito,Bandung,2021-09-05
2415,48,Laki-laki,3944977,Tabungan,Surabaya,2020-12-03
2416,27,Perempuan,9107882,Tabungan,Yogyakarta,2021-11-09
2417,60,Laki-laki,2279771,Deposito,Bali,2022-07-07
2418,45,Laki-laki,3253067,Tabungan,Bali,2020-02-15
2419,24,Laki-laki,21026746,Deposito,Bandung,2021-07-03
2420,63,Perempuan,20050547,Deposito,Jakarta Pusat,2020-04-28
2421,41,Perempuan,7739041,Deposito,Yogyakarta,2020-06-23
2422,51,Perempuan,28099836,Tabungan,Bali,2022-06-19
2423,55,Perempuan,23031335,Deposito,Bandung,2021-01-28
2424,55,Perempuan,9200597,Deposito,Bandung,2020-04-09
2425,26,Laki-laki,2115714,Tabungan,Bali,2020-03-07
2426,62,Laki-laki,13635886,Deposito,Yogyakarta,2022-06-13
2427,30,Laki-laki,3575275,Deposito,Yogyakarta,2022-11-21
2428,37,Laki-laki,22555205,Deposito,Surabaya,2020-03-02
2429,30,Perempuan,1691877,Deposito,Bali,2021-10-26
2430,55,Perempuan,5995434,Tabungan,Bandung,2022-03-04
2431,26,Perempuan,22389770,Tabungan,Surabaya,2020-03-08
2432,68,Perempuan,11954276,Tabungan,Surabaya,2020-12-02
2433,27,Laki-laki,17097722,Deposito,Bandung,2020-03-02
2434,65,Perempuan,14539623,Deposito,Jakarta Pusat,2022-06-05
2435,22,Perempuan,11774344,Deposito,Bali,2022-06-24
2436,52,Perempuan,5237846,Deposito,Surabaya,2020-06-26
2437,26,Perempuan,28297344,Tabungan,Bali,2022-06-14
2438,53,Perempuan,3345068,Tabungan,Bandung,2021-03-24
2439,64,Laki-laki,13631845,Deposito,Jakarta Pusat,2020-02-21
2440,28,Laki-laki,13891800,Deposito,Yogyakarta,2021-07-17
2441,32,Perempuan,28147428,Tabungan,Surabaya,2020-02-04
2442,48,Laki-laki,27514995,Tabungan,Surabaya,2020-02-18
2443,66,Laki-laki,1467415,Deposito,Jakarta Pusat,2022-02-28
2444,25,Laki-laki,23339930,Tabungan,Jakarta Pusat,2021-10-26
2445,25,Perempuan,3095365,Tabungan,Surabaya,2020-06-15
2446,32,Perempuan,8594748,Tabungan,Surabaya,2020-10-10
2447,51,Perempuan,20293859,Deposito,Bandung,2020-10-08
2448,36,Perempuan,7453131,Deposito,Yogyakarta,2022-01-24
2449,33,Laki-laki,29193199,Tabungan,Jakarta Pusat,2021-07-05
2450,45,Laki-laki,19733762,Deposito,Bali,2022-08-06
2451,46,Perempuan,20225659,Deposito,Yogyakarta,2020-11-09
2452,64,Laki-laki,17009088,Deposito,Jakarta Pusat,2020-04-10
2453,63,Laki-laki,8315222,Tabungan,Jakarta Pusat,2021-11-04
2454,21,Laki-laki,11387575,Tabungan,Surabaya,2020-11-26
2455,42,Laki-laki,6840686,Deposito,Jakarta Pusat,2022-08-11
2456,46,Perempuan,20835323,Deposito,Yogyakarta,2022-07-25
2457,48,Laki-laki,1743111,Deposito,Bandung,2020-05-30
2458,30,Perempuan,8285207,Tabungan,Jakarta Pusat,2022-02-07
2459,43,Perempuan,6241984,Deposito,Surabaya,2022-09-23
2460,38,Laki-laki,28655950,Tabungan,Bandung,2022-04-18
2461,23,Perempuan,16228572,Tabungan,Jakarta Pusat,2021-01-08
2462,43,Laki-laki,16188946,Deposito,Surabaya,2020-01-08
2463,42,Laki-laki,3141688,Deposito,Yogyakarta,2022-01-21
2464,69,Perempuan,23985000,Deposito,Bandung,2021-11-10
2465,57,Laki-laki,4088079,Tabungan,Surabaya,2020-05-21
2466,47,Perempuan,22471803,Tabungan,Yogyakarta,2020-02-13
2467,64,Laki-laki,4400671,Deposito,Bali,2020-05-03
2468,31,Laki-laki,24644894,Tabungan,Bali,2021-02-28
2469,69,Laki-laki,28499890,Deposito,Bandung,2022-12-02
2470,23,Perempuan,10015471,Deposito,Jakarta Pusat,2021-09-29
2471,27,Perempuan,28102590,Deposito,Yogyakarta,2022-08-14
2472,31,Perempuan,22336953,Tabungan,Bali,2022-01-21
2473,48,Perempuan,22413422,Deposito,Bandung,2020-10-29
2474,45,Perempuan,3132068,Deposito,Bandung,2020-11-27
2475,45,Laki-laki,8916546,Tabungan,Bali,2022-01-22
2476,24,Laki-laki,18323019,Deposito,Yogyakarta,2020-09-24
2477,40,Laki-laki,26709553,Deposito,Yogyakarta,2022-09-11
2478,61,Laki-laki,25294938,Deposito,Surabaya,2021-10-07
2479,37,Perempuan,1139958,Deposito,Bali,2021-11-07
2480,56,Perempuan,15998516,Tabungan,Bandung,2020-05-22
2481,62,Perempuan,22523357,Tabungan,Surabaya,2020-01-06
2482,67,Perempuan,25690557,Tabungan,Surabaya,2021-10-22
2483,40,Laki-laki,16691369,Deposito,Bandung,2021-11-09
2484,61,Perempuan,17180377,Deposito,Jakarta Pusat,2020-02-11
2485,52,Perempuan,5777422,Deposito,Bali,2020-01-03
2486,56,Perempuan,25130560,Deposito,Surabaya,2020-03-13
2487,66,Perempuan,12283628,Tabungan,Bali,2020-04-27
2488,66,Perempuan,5321126,Tabungan,Bandung,2020-07-07
2489,54,Laki-laki,26319392,Deposito,Jakarta Pusat,2022-02-23
2490,50,Laki-laki,26217370,Deposito,Yogyakarta,2021-09-25
2491,27,Perempuan,1284313,Tabungan,Surabaya,2021-05-06
2492,62,Laki-laki,12341393,Tabungan,Surabaya,2022-10-19
2493,34,Laki-laki,18609054,Deposito,Jakarta Pusat,2021-11-21
2494,51,Laki-laki,20793638,Tabungan,Jakarta Pusat,2021-09-11
2495,67,Perempuan,20563109,Tabungan,Surabaya,2022-02-08
2496,51,Perempuan,10537345,Tabungan,Surabaya,2021-09-13
2497,22,Perempuan,24764333,Deposito,Bandung,2022-04-10
2498,25,Perempuan,18082113,Deposito,Yogyakarta,2021-07-13
2499,65,Laki-laki,10710878,Tabungan,Jakarta Pusat,2020-04-14
2500,40,Laki-laki,29624064,Deposito,Bali,2022-03-11
2501,21,Perempuan,23448542,Deposito,Yogyakarta,2020-08-17
2502,47,Laki-laki,22036145,Deposito,Jakarta Pusat,2020-11-23
2503,66,Laki-laki,4125635,Tabungan,Jakarta Pusat,2020-10-31
2504,50,Laki-laki,7230296,Tabungan,Surabaya,2021-05-04
2505,43,Laki-laki,10446736,Deposito,Jakarta Pusat,2022-06-23
2506,40,Perempuan,17839450,Deposito,Yogyakarta,2022-10-29
2507,29,Laki-laki,6868828,Deposito,Bandung,2022-08-12
2508,60,Perempuan,8386579,Tabungan,Jakarta Pusat,2022-03-17
2509,28,Perempuan,15618514,Deposito,Surabaya,2022-07-20
2510,65,Laki-laki,22700843,Tabungan,Bandung,2022-08-13
2511,37,Perempuan,9654565,Tabungan,Jakarta Pusat,2020-05-31
2512,37,Laki-laki,3682356,Deposito,Surabaya,2021-10-01
2513,46,Laki-laki,20048075,Deposito,Yogyakarta,2022-08-27
2514,53,Perempuan,7114959,Deposito,Bandung,2020-04-05
2515,56,Laki-laki,12511861,Tabungan,Surabaya,2020-06-08
2516,51,Perempuan,27650242,Tabungan,Yogyakarta,2020-12-14
2517,62,Laki-laki,20051233,Deposito,Bali,2022-10-21
2518,24,Laki-laki,20776529,Tabungan,Bali,2022-01-09
2519,50,Laki-laki,27818299,Deposito,Bandung,2020-03-01
2520,36,Perempuan,7502499,Deposito,Jakarta Pusat,2022-07-20
2521,47,Perempuan,5576712,Deposito,Yogyakarta,2021-08-31
2522,42,Perempuan,16474342,Tabungan,Bali,2021-10-20
2523,30,Perempuan,20353555,Deposito,Bandung,2021-09-01
2524,21,Perempuan,28059493,Deposito,Bandung,2021-08-30
2525,62,Laki-laki,4515682,Tabungan,Bali,2021-01-06
2526,23,Laki-laki,6401080,Deposito,Yogyakarta,2020-11-07
2527,22,Laki-laki,23400419,Deposito,Yogyakarta,2022-12-15
2528,27,Laki-laki,10758475,Deposito,Surabaya,2020-06-17
2529,32,Perempuan,24725885,Deposito,Bali,2020-06-19
2530,58,Perempuan,1441435,Tabungan,Bandung,2020-07-08
2531,23,Perempuan,11899933,Tabungan,Surabaya,2021-01-09
2532,40,Perempuan,22646373,Tabungan,Surabaya,2022-12-15
2533,66,Laki-laki,12218490,Deposito,Bandung,2022-09-06
2534,36,Perempuan,14370142,Deposito,Jakarta Pusat,2020-07-20
2535,24,Perempuan,5718997,Deposito,Bali,2022-02-19
2536,55,Perempuan,15235268,Deposito,Surabaya,2021-07-25
2537,27,Perempuan,2181557,Tabungan,Bali,2020-12-23
2538,40,Perempuan,4568153,Tabungan,Bandung,2020-12-20
2539,61,Laki-laki,1727963,Deposito,Jakarta Pusat,2021-08-31
2540,40,Laki-laki,16583976,Deposito,Yogyakarta,2021-11-16
2541,69,Perempuan,26348182,Tabungan,Surabaya,2020-10-21
2542,48,Laki-laki,22085125,Tabungan,Surabaya,2020-05-20
2543,35,Laki-laki,20897839,Deposito,Jakarta Pusat,2020-02-11
2544,50,Laki-laki,10635535,Tabungan,Jakarta Pusat,2022-08-10
2545,20,Perempuan,23941422,Tabungan,Surabaya,2021-12-21
2546,54,Perempuan,19896503,Tabungan,Surabaya,2022-06-27
2547,35,Perempuan,5412687,Deposito,Bandung,2020-05-18
2548,25,Perempuan,13382658,Deposito,Yogyakarta,2020-11-07
2549,43,Laki-laki,12842913,Tabungan,Jakarta Pusat,2021-05-07
2550,32,Laki-laki,17972206,Deposito,Bali,2021-08-09
2551,60,Perempuan,5454226,Deposito,Yogyakarta,2020-08-06
2552,22,Laki-laki,1646979,Deposito,Jakarta Pusat,2021-01-15
2553,68,Laki-laki,5965880,Tabungan,Jakarta Pusat,2020-09-27
2554,54,Laki-laki,9059303,Tabungan,Surabaya,2022-08-23
2555,21,Laki-laki,24712883,Deposito,Jakarta Pusat,2022-03-06
2556,63,Perempuan,20177110,Deposito,Yogyakarta,2022-09-11
2557,35,Laki-laki,5802224,Deposito,Bandung,2021-02-23
2558,20,Perempuan,5366932,Tabungan,Jakarta Pusat,2022-10-30
2559,39,Perempuan,29631633,Deposito,Surabaya,2022-09-24
2560,54,Laki-laki,23527465,Tabungan,Bandung,2020-05-29
2561,47,Perempuan,28544251,Tabungan,Jakarta Pusat,2021-12-27
2562,54,Laki-laki,18522576,Deposito,Surabaya,2021-03-16
2563,52,Laki-laki,3177933,Deposito,Yogyakarta,2020-10-22
2564,24,Perempuan,17696718,Deposito,Bandung,2022-05-08
2565,25,Laki-laki,19655756,Tabungan,Surabaya,2022-01-16
2566,66,Perempuan,10312922,Tabungan,Yogyakarta,2020-11-01
2567,66,Laki-laki,3930107,Deposito,Bali,2020-01-03
2568,48,Laki-laki,28927522,Tabungan,Bali,2022-08-30
2569,29,Laki-laki,3553926,Deposito,Bandung,2020-08-04
2570,61,Perempuan,12772371,Deposito,Jakarta Pusat,2021-03-12
2571,48,Perempuan,11676558,Deposito,Yogyakarta,2022-04-26
2572,30,Perempuan,23913982,Tabungan,Bali,2021-06-21
2573,65,Perempuan,27797039,Deposito,Bandung,2020-03-26
2574,46,Perempuan,11520433,Deposito,Bandung,2020-09-10
2575,37,Laki-laki,22364432,Tabungan,Bali,2022-04-21
2576,38,Laki-laki,22762974,Deposito,Yogyakarta,2021-02-21
2577,31,Laki-laki,10090105,Deposito,Yogyakarta,2022-10-18
2578,44,Laki-laki,11401641,Deposito,Surabaya,2020-12-12
2579,33,Perempuan,2262367,Deposito,Bali,2020-06-17
2580,54,Perempuan,19311760,Tabungan,Bandung,2021-06-05
2581,65,Perempuan,22403837,Tabungan,Surabaya,2020-09-24
2582,25,Perempuan,22906168,Tabungan,Surabaya,2020-05-21
2583,68,Laki-laki,14021458,Deposito,Bandung,2021-11-10
2584,21,Perempuan,17743879,Deposito,Jakarta Pusat,2022-06-12
2585,24,Perempuan,21854220,Deposito,Bali,2021-05-06
2586,69,Perempuan,6943651,Deposito,Surabaya,2021-09-04
2587,37,Perempuan,11060697,Tabungan,Bali,2021-03-19
2588,51,Perempuan,1464357,Tabungan,Bandung,2022-08-24
2589,33,Laki-laki,10085726,Deposito,Jakarta Pusat,2020-11-05
2590,34,Laki-laki,7824357,Deposito,Yogyakarta,2021-06-12
2591,21,Perempuan,16342605,Tabungan,Surabaya,2021-07-05
2592,35,Laki-laki,4776307,Tabungan,Surabaya,2021-10-10
2593,52,Laki-laki,14097660,Deposito,Jakarta Pusat,2020-06-29
2594,36,Laki-laki,25474125,Tabungan,Jakarta Pusat,2020-12-11
2595,40,Perempuan,15635106,Tabungan,Surabaya,2020-12-22
2596,63,Perempuan,19070520,Tabungan,Surabaya,2020-11-03
2597,24,Perempuan,7376026,Deposito,Bandung,2020-11-18
2598,32,Perempuan,20541335,Deposito,Yogyakarta,2022-06-21
2599,36,Laki-laki,28229338,Tabungan,Jakarta Pusat,2021-10-18
2600,40,Laki-laki,17860102,Deposito,Bali,2020-11-02
2601,59,Perempuan,11746003,Deposito,Yogyakarta,2021-07-10
2602,38,Laki-laki,21431599,Deposito,Jakarta Pusat,2022-03-31
2603,62,Laki-laki,21510804,Tabungan,Jakarta Pusat,2020-11-20
2604,44,Laki-laki,12071743,Tabungan,Surabaya,2022-02-02
2605,67,Laki-laki,24864719,Deposito,Jakarta Pusat,2021-01-06
2606,53,Perempuan,21696737,Deposito,Yogyakarta,2021-07-27
2607,68,Laki-laki,7287701,Deposito,Bandung,2021-08-25
